"","SNR","p","sparsity","Method","Simulation","FDR","FNR","F1","runtime","MSBE","MSPE","MSPEout"
"6706",5,250,0.03,"blasso",47,0.959183673469388,0,0.0784313725490196,4710.1583878994,0.00211009388172235,0.836394186216733,2.64405001325848
"6707",5,250,0.03,"blasso",48,0.960199004975124,0,0.076555023923445,5209.83270907402,0.00179745982753673,0.557224874114683,1.68346228134139
"6708",5,250,0.03,"blasso",49,0.962790697674419,0,0.0717488789237668,2836.5740301609,0.00211046196415966,0.737926993655548,2.24848922545009
"6709",5,250,0.03,"blasso",5,0.963302752293578,0,0.0707964601769911,4950.67777395248,0.00218395897208454,0.663871063099859,2.05422908160194
"6710",5,250,0.03,"blasso",50,0.960199004975124,0,0.076555023923445,3184.95836210251,0.00168336764915987,0.664363939444187,1.29172348663605
"6711",5,250,0.03,"blasso",6,0.962962962962963,0,0.0714285714285714,4753.90901207924,0.00337331450721809,0.947569571272813,2.12214174606307
"6712",5,250,0.03,"blasso",7,0.961538461538462,0,0.0740740740740741,5492.02261805534,0.00276968772021522,0.943908078000655,2.1899130244966
"6713",5,250,0.03,"blasso",8,0.96078431372549,0,0.0754716981132075,3880.06998991966,0.00168508355155937,0.530345997441464,1.81090492161968
"6714",5,250,0.03,"blasso",9,0.962441314553991,0,0.0723981900452489,5370.76579380035,0.0027199890641905,0.611445371132901,4.17286968770725
"6715",5,250,0.03,"EL",1,0.771428571428571,0,0.372093023255814,0.226662874221802,0.0021240068085653,1.28660072676127,2.08234606625111
"6716",5,250,0.03,"EL",10,0.84,0,0.275862068965517,0.206746816635132,0.00174964296461203,1.16968770049737,2.38928052457737
"6717",5,250,0.03,"EL",100,0.741935483870968,0,0.41025641025641,0.171907901763916,0.00237975170062918,1.9039466903273,1.54402521268839
"6718",5,250,0.03,"EL",11,0.741935483870968,0,0.41025641025641,0.218554973602295,0.00180714932361025,1.47726637886928,1.83836657862214
"6719",5,250,0.03,"EL",12,0.80952380952381,0,0.32,0.198949098587036,0.00286486050426327,1.13350622450004,2.70393079186761
"6720",5,250,0.03,"EL",13,0.75,0,0.4,0.208418130874634,0.00155148320196389,1.29565965535928,1.79289587059011
"6721",5,250,0.03,"EL",14,0.880597014925373,0,0.213333333333333,0.167325019836426,0.00318845402932651,0.538742323545054,1.65759316789939
"6722",5,250,0.03,"EL",15,0.822222222222222,0,0.30188679245283,0.204368829727173,0.00162181244053878,1.35153400915782,1.76660959678334
"6723",5,250,0.03,"EL",16,0.870967741935484,0,0.228571428571429,0.233490943908691,0.00216012968078907,0.902752840018226,2.69629795082468
"6724",5,250,0.03,"EL",17,0.771428571428571,0,0.372093023255814,0.188915967941284,0.00139225622465182,1.14961954908688,2.48044997349466
"6725",5,250,0.03,"EL",18,0.714285714285714,0,0.444444444444444,0.221469879150391,0.00173711600445275,1.66321474244187,2.68109155014021
"6726",5,250,0.03,"EL",19,0.813953488372093,0,0.313725490196078,0.289847850799561,0.00149732471460741,1.44316143143392,3.05319595103502
"6727",5,250,0.03,"EL",20,0.619047619047619,0,0.551724137931034,0.20135498046875,0.002440145525221,1.65139344152928,1.84579191517595
"6728",5,250,0.03,"EL",21,0.714285714285714,0,0.444444444444444,0.204210996627808,0.00232680499175983,1.73183652686325,2.05090033370344
"6729",5,250,0.03,"EL",22,0.75,0,0.4,0.260333776473999,0.00335890885625419,1.46338528138222,3.06430357656786
"6730",5,250,0.03,"EL",23,0.741935483870968,0,0.41025641025641,0.222318887710571,0.00137821566184681,1.27512332487318,1.83236307237847
"6731",5,250,0.03,"EL",24,0.794871794871795,0,0.340425531914894,0.216359853744507,0.00149238364524463,1.5420784465346,2.81207663613463
"6732",5,250,0.03,"EL",25,0.777777777777778,0,0.363636363636364,0.228656053543091,0.00240960671297569,1.01489268093852,1.49638888178931
"6733",5,250,0.03,"EL",26,0.794871794871795,0,0.340425531914894,0.240699052810669,0.00277906085980241,1.22148064826578,2.29996046465395
"6734",5,250,0.03,"EL",27,0.804878048780488,0,0.326530612244898,0.208223104476929,0.0022981377656328,1.30896706186672,2.9196542637445
"6735",5,250,0.03,"EL",28,0.804878048780488,0,0.326530612244898,0.194814920425415,0.00187863902148236,1.10398240292934,2.24680822048448
"6736",5,250,0.03,"EL",29,0.846153846153846,0,0.266666666666667,0.239644050598145,0.00251880868543634,1.26877053387761,1.94262741398148
"6737",5,250,0.03,"EL",3,0.741935483870968,0,0.41025641025641,0.253093957901001,0.00167546479495078,1.70474728064181,1.95857616380505
