"","SNR","p","sparsity","Method","Simulation","FDR","FNR","F1","runtime","MSBE","MSPE","MSPEout"
"603",1,1000,0.03,"RHS",18,0.6,0.866666666666667,0.2,6640.96919417381,0.0295102310244665,53.3518517630345,71.3998401775284
"604",1,1000,0.03,"RHS",19,0.428571428571429,0.866666666666667,0.216216216216216,6138.84238409996,0.0296463684137649,52.7716159826993,68.2580556870506
"605",1,1000,0.03,"RHS",20,0,0.966666666666667,0.0645161290322581,6436.96742296219,0.0299594853086178,50.5925332332241,62.4775031659716
"606",1,1000,0.03,"RHS",21,0,0.933333333333333,0.125,5286.51850199699,0.0290407257417137,47.9415674382705,51.7244725919196
"607",1,1000,0.03,"RHS",22,0.5,0.966666666666667,0.0625,5870.78933095932,0.0299679942772241,49.7218959648841,56.5289728951207
"608",1,1000,0.03,"RHS",23,0.735849056603774,0.533333333333333,0.337349397590361,9770.98265314102,0.0334378140827708,51.3253695928872,53.2411324022096
"609",1,1000,0.03,"RHS",25,0.428571428571429,0.866666666666667,0.216216216216216,4648.4154510498,0.0291148789757282,54.4067043388878,61.2020968753857
"610",1,1000,0.03,"RHS",26,0,0.933333333333333,0.125,5128.3073720932,0.0299515914468602,63.3103776504201,61.1052615474579
"611",1,1000,0.03,"RHS",27,0.666666666666667,0.966666666666667,0.0606060606060606,4986.08164787292,0.0292751833129194,59.9241508171148,68.7782640601355
"612",1,1000,0.03,"RHS",29,1,1,0,4596.79541802406,0.0299977507984905,46.0645066592876,64.0891333015852
"613",1,1000,0.03,"RHS",3,0.782608695652174,0.833333333333333,0.188679245283019,6804.01057195663,0.0287056386535132,51.2091557488668,70.911758072891
"614",1,1000,0.03,"RHS",31,0.375,0.833333333333333,0.263157894736842,2145.84441304207,0.0295761138363687,50.9897145105153,44.4491418698145
"615",1,1000,0.03,"RHS",32,0,0.9,0.181818181818182,3379.36656284332,0.0282276199627146,59.6681280001244,66.612618778139
"616",1,1000,0.03,"RHS",33,0,0.866666666666667,0.235294117647059,4878.97949886322,0.030277711451381,51.1446099947939,69.9972563325563
"617",1,1000,0.03,"RHS",36,0,0.966666666666667,0.0645161290322581,4055.91157388687,0.0290311855916689,55.5868726672248,54.5952005279697
"618",1,1000,0.03,"RHS",37,0,0.933333333333333,0.125,3828.15771603584,0.0298536066747128,54.0827393584576,50.0849231478237
"619",1,1000,0.03,"RHS",38,0,0.966666666666667,0.0645161290322581,4830.70218515396,0.0299715828816042,49.4521259934716,53.8660513591333
"620",1,1000,0.03,"RHS",39,0.333333333333333,0.866666666666667,0.222222222222222,1998.1487121582,0.0295357801526103,51.7555012241613,52.5279282938247
"621",1,1000,0.03,"RHS",4,1,1,0,6117.86351799965,0.0304737405852187,52.2255690866694,62.7224885838562
